DateTime,Level,Message
2023-09-13 16:37:22.798 +01:00,[INF],Executing {"LogLevel":"Information","$type":"Spike"}
2023-09-13 16:48:28.908 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02386635, SicCode: 8010
2023-09-13 16:48:29.032 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02875724, SicCode: 9305
2023-09-13 16:48:29.257 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 01124015, SicCode: 7499
2023-09-13 16:48:29.341 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02804863, SicCode: 7260
2023-09-13 16:48:29.385 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 01987358, SicCode: 7415
2023-09-13 16:48:29.507 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: SC082734, SicCode: 6712
2023-09-13 16:48:32.202 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Left", ThinkTank: Compass, CompanyNumber: 06924570
2023-09-13 16:48:32.242 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Left", ThinkTank: Compass, CompanyNumber: 06924570
2023-09-13 16:48:32.586 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Compass, CompanyNumber: 07328856, SicCode: 9132
2023-09-13 16:48:32.631 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Compass, CompanyNumber: 06981529, SicCode: 9132
2023-09-13 16:48:32.766 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Left", ThinkTank: Compass, CompanyNumber: OC385688
2023-09-13 16:48:35.231 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 09597934
2023-09-13 16:48:38.476 +01:00,[WRN],Ignoring: Officer-Role is excluded - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 02977740, OfficerName: APEX COMPANY SERVICES LIMITED, OfficerRole: "CorporateNomineeSecretary"
2023-09-13 16:48:38.481 +01:00,[WRN],Ignoring: Officer-Role is excluded - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 02977740, OfficerName: BANCROFT REGISTRARS LIMITED, OfficerRole: "CorporateSecretary"
2023-09-13 16:48:39.458 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 04616021, SicCode: 7499
2023-09-13 16:48:39.502 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Left", ThinkTank: Demos, CompanyNumber: 04134408, SicCode: 7487
